,timestamp,open,high,low,close
0,2024-06-24T15:15:00+05:30,23547.0,23553.1,23532.9,23545.2
1,2024-06-24T14:45:00+05:30,23519.6,23550.25,23492.25,23545.95
2,2024-06-24T14:15:00+05:30,23520.1,23531.75,23504.5,23519.9
3,2024-06-24T13:45:00+05:30,23536.6,23548.4,23511.0,23519.95
4,2024-06-24T13:15:00+05:30,23546.55,23555.25,23527.6,23536.2
5,2024-06-24T12:45:00+05:30,23522.1,23547.6,23513.65,23546.6
6,2024-06-24T12:15:00+05:30,23534.7,23558.1,23520.2,23522.1
7,2024-06-24T11:45:00+05:30,23501.55,23543.55,23491.5,23534.65
8,2024-06-24T11:15:00+05:30,23497.35,23544.9,23495.95,23501.9
9,2024-06-24T10:45:00+05:30,23479.5,23525.2,23465.7,23497.05
10,2024-06-24T10:15:00+05:30,23446.2,23481.35,23430.75,23480.1
11,2024-06-24T09:45:00+05:30,23386.4,23454.6,23382.95,23445.75
12,2024-06-24T09:15:00+05:30,23382.3,23439.2,23350.0,23386.75
13,2024-06-21T15:15:00+05:30,23476.45,23489.9,23445.65,23455.85
14,2024-06-21T14:45:00+05:30,23460.45,23566.15,23459.65,23476.2
15,2024-06-21T14:15:00+05:30,23567.1,23577.3,23398.2,23460.55
16,2024-06-21T13:45:00+05:30,23466.95,23585.7,23462.5,23567.2
17,2024-06-21T13:15:00+05:30,23452.5,23489.6,23442.25,23467.25
18,2024-06-21T12:45:00+05:30,23460.6,23473.8,23422.4,23453.25
19,2024-06-21T12:15:00+05:30,23539.25,23546.35,23455.45,23460.3
20,2024-06-21T11:45:00+05:30,23548.15,23551.5,23524.6,23539.3
21,2024-06-21T11:15:00+05:30,23529.5,23561.9,23507.0,23548.1
22,2024-06-21T10:45:00+05:30,23544.8,23547.15,23491.5,23529.05
23,2024-06-21T10:15:00+05:30,23585.25,23610.95,23541.1,23546.2
24,2024-06-21T09:45:00+05:30,23588.4,23622.45,23567.05,23584.75
25,2024-06-21T09:15:00+05:30,23661.15,23667.1,23576.1,23589.55
26,2024-06-20T15:15:00+05:30,23566.2,23587.8,23559.85,23578.85
27,2024-06-20T14:45:00+05:30,23581.25,23581.35,23536.35,23566.85
28,2024-06-20T14:15:00+05:30,23563.35,23600.5,23556.35,23579.55
29,2024-06-20T13:45:00+05:30,23611.9,23612.2,23532.5,23562.75
30,2024-06-20T13:15:00+05:30,23552.45,23624.0,23551.0,23612.35
31,2024-06-20T12:45:00+05:30,23538.15,23572.4,23532.5,23552.5
32,2024-06-20T12:15:00+05:30,23556.9,23561.95,23535.0,23538.25
33,2024-06-20T11:45:00+05:30,23553.35,23569.3,23545.15,23556.6
34,2024-06-20T11:15:00+05:30,23533.05,23555.95,23524.05,23552.55
35,2024-06-20T10:45:00+05:30,23531.8,23563.4,23517.3,23533.65
36,2024-06-20T10:15:00+05:30,23488.25,23539.0,23478.05,23531.9
37,2024-06-20T09:45:00+05:30,23508.6,23518.3,23442.6,23487.35
38,2024-06-20T09:15:00+05:30,23586.15,23587.7,23461.75,23508.0
39,2024-06-19T15:15:00+05:30,23509.8,23528.45,23504.6,23521.6
40,2024-06-19T14:45:00+05:30,23611.65,23635.75,23484.15,23511.0
41,2024-06-19T14:15:00+05:30,23560.45,23664.0,23545.85,23611.45
42,2024-06-19T13:45:00+05:30,23538.65,23571.5,23515.8,23560.65
43,2024-06-19T13:15:00+05:30,23552.1,23555.75,23513.5,23538.9
44,2024-06-19T12:45:00+05:30,23559.7,23563.0,23527.0,23552.1
45,2024-06-19T12:15:00+05:30,23557.05,23574.2,23543.05,23559.35
46,2024-06-19T11:45:00+05:30,23542.1,23556.65,23526.35,23556.35
47,2024-06-19T11:15:00+05:30,23504.0,23546.25,23478.55,23542.1
48,2024-06-19T10:45:00+05:30,23460.35,23520.7,23435.5,23503.65
49,2024-06-19T10:15:00+05:30,23523.05,23532.6,23412.9,23461.05
50,2024-06-19T09:45:00+05:30,23579.65,23595.7,23523.0,23523.05
51,2024-06-19T09:15:00+05:30,23629.85,23630.85,23532.1,23580.3
52,2024-06-18T15:15:00+05:30,23556.2,23572.1,23554.55,23560.7
53,2024-06-18T14:45:00+05:30,23534.95,23556.95,23531.85,23555.75
54,2024-06-18T14:15:00+05:30,23539.55,23547.3,23527.95,23534.55
55,2024-06-18T13:45:00+05:30,23538.5,23550.1,23530.7,23539.5
56,2024-06-18T13:15:00+05:30,23532.6,23542.8,23523.85,23538.1
57,2024-06-18T12:45:00+05:30,23526.1,23536.6,23520.2,23532.35
58,2024-06-18T12:15:00+05:30,23533.9,23541.4,23513.7,23527.45
59,2024-06-18T11:45:00+05:30,23542.25,23546.7,23532.05,23533.75
60,2024-06-18T11:15:00+05:30,23541.3,23557.35,23537.3,23542.25
61,2024-06-18T10:45:00+05:30,23535.95,23551.25,23526.95,23540.5
62,2024-06-18T10:15:00+05:30,23542.35,23556.2,23512.85,23536.35
63,2024-06-18T09:45:00+05:30,23553.95,23579.05,23542.35,23542.35
64,2024-06-18T09:15:00+05:30,23570.8,23573.85,23499.7,23553.7
65,2024-06-14T15:15:00+05:30,23472.4,23473.35,23444.6,23453.9
66,2024-06-14T14:45:00+05:30,23455.8,23490.4,23453.45,23471.9
67,2024-06-14T14:15:00+05:30,23446.15,23465.2,23442.1,23455.5
68,2024-06-14T13:45:00+05:30,23442.35,23451.9,23424.15,23446.35
69,2024-06-14T13:15:00+05:30,23459.35,23463.55,23435.35,23442.7
70,2024-06-14T12:45:00+05:30,23437.9,23462.7,23434.0,23459.15
71,2024-06-14T12:15:00+05:30,23439.1,23442.45,23429.55,23437.05
72,2024-06-14T11:45:00+05:30,23445.95,23450.15,23428.0,23439.1
73,2024-06-14T11:15:00+05:30,23448.35,23452.5,23429.7,23445.25
74,2024-06-14T10:45:00+05:30,23450.0,23453.65,23433.9,23448.9
75,2024-06-14T10:15:00+05:30,23437.45,23459.45,23424.9,23450.25
76,2024-06-14T09:45:00+05:30,23341.9,23447.6,23338.75,23437.85
77,2024-06-14T09:15:00+05:30,23464.95,23469.45,23334.25,23342.25
78,2024-06-13T15:15:00+05:30,23398.15,23411.2,23396.75,23399.95
79,2024-06-13T14:45:00+05:30,23398.75,23407.8,23384.6,23399.0
80,2024-06-13T14:15:00+05:30,23393.75,23400.65,23366.25,23398.1
81,2024-06-13T13:45:00+05:30,23405.7,23408.25,23384.1,23393.75
82,2024-06-13T13:15:00+05:30,23410.45,23417.85,23402.9,23407.0
83,2024-06-13T12:45:00+05:30,23392.9,23421.1,23380.9,23411.3
84,2024-06-13T12:15:00+05:30,23391.3,23412.25,23386.4,23393.15
85,2024-06-13T11:45:00+05:30,23377.8,23414.25,23377.8,23391.85
86,2024-06-13T11:15:00+05:30,23366.8,23390.6,23353.9,23377.4
87,2024-06-13T10:45:00+05:30,23382.6,23394.05,23366.05,23367.8
88,2024-06-13T10:15:00+05:30,23408.15,23411.55,23372.15,23382.35
89,2024-06-13T09:45:00+05:30,23384.7,23414.1,23364.05,23408.7
90,2024-06-13T09:15:00+05:30,23480.95,23481.05,23382.3,23383.3
91,2024-06-12T15:15:00+05:30,23326.0,23329.8,23297.75,23308.4
92,2024-06-12T14:45:00+05:30,23379.9,23394.15,23315.6,23325.25
93,2024-06-12T14:15:00+05:30,23352.1,23379.9,23340.5,23378.65
94,2024-06-12T13:45:00+05:30,23400.3,23406.55,23336.95,23352.75
95,2024-06-12T13:15:00+05:30,23411.7,23420.8,23392.5,23400.35
96,2024-06-12T12:45:00+05:30,23412.45,23419.6,23384.05,23411.7
97,2024-06-12T12:15:00+05:30,23413.5,23423.8,23402.9,23412.4
98,2024-06-12T11:45:00+05:30,23401.15,23436.85,23401.15,23413.25
99,2024-06-12T11:15:00+05:30,23411.9,23421.35,23365.0,23402.95
100,2024-06-12T10:45:00+05:30,23435.1,23441.95,23403.05,23412.8
101,2024-06-12T10:15:00+05:30,23410.55,23438.15,23383.75,23436.15
102,2024-06-12T09:45:00+05:30,23372.3,23420.35,23366.85,23408.65
103,2024-06-12T09:15:00+05:30,23344.45,23378.5,23295.95,23372.9
104,2024-06-11T15:15:00+05:30,23264.85,23268.45,23232.0,23264.15
105,2024-06-11T14:45:00+05:30,23333.3,23336.2,23260.35,23264.15
106,2024-06-11T14:15:00+05:30,23330.45,23351.85,23300.95,23332.95
107,2024-06-11T13:45:00+05:30,23379.6,23389.45,23317.75,23330.2
108,2024-06-11T13:15:00+05:30,23333.55,23383.85,23327.55,23379.0
109,2024-06-11T12:45:00+05:30,23336.55,23361.5,23325.65,23331.85
110,2024-06-11T12:15:00+05:30,23330.75,23342.3,23311.05,23337.55
111,2024-06-11T11:45:00+05:30,23324.6,23336.8,23315.0,23331.1
112,2024-06-11T11:15:00+05:30,23329.3,23335.05,23303.7,23324.65
113,2024-06-11T10:45:00+05:30,23320.4,23334.5,23297.9,23328.5
114,2024-06-11T10:15:00+05:30,23311.8,23348.0,23300.3,23321.25
115,2024-06-11T09:45:00+05:30,23252.8,23325.15,23250.35,23312.55
116,2024-06-11T09:15:00+05:30,23283.75,23289.8,23206.65,23252.8
117,2024-06-10T15:15:00+05:30,23261.6,23264.25,23227.15,23234.25
118,2024-06-10T14:45:00+05:30,23297.5,23300.4,23259.75,23262.15
119,2024-06-10T14:15:00+05:30,23363.0,23365.0,23228.45,23297.45
120,2024-06-10T13:45:00+05:30,23358.5,23377.35,23341.7,23363.25
121,2024-06-10T13:15:00+05:30,23332.55,23361.75,23324.15,23358.35
122,2024-06-10T12:45:00+05:30,23336.0,23348.05,23320.9,23333.4
123,2024-06-10T12:15:00+05:30,23307.95,23339.1,23304.9,23333.9
124,2024-06-10T11:45:00+05:30,23341.85,23358.65,23297.5,23308.15
125,2024-06-10T11:15:00+05:30,23337.55,23370.85,23333.75,23342.05
126,2024-06-10T10:45:00+05:30,23326.05,23360.75,23303.0,23337.6
127,2024-06-10T10:15:00+05:30,23315.0,23362.85,23305.3,23327.85
128,2024-06-10T09:45:00+05:30,23325.35,23327.65,23233.05,23315.25
129,2024-06-10T09:15:00+05:30,23319.15,23411.9,23241.35,23324.75
130,2024-06-07T15:15:00+05:30,23287.65,23301.65,23262.8,23267.75
131,2024-06-07T14:45:00+05:30,23240.3,23320.2,23236.25,23287.75
132,2024-06-07T14:15:00+05:30,23244.15,23281.85,23225.1,23238.2
133,2024-06-07T13:45:00+05:30,23224.25,23254.55,23191.8,23243.7
134,2024-06-07T13:15:00+05:30,23207.4,23226.15,23151.85,23226.15
135,2024-06-07T12:45:00+05:30,23218.05,23250.0,23171.8,23208.25
136,2024-06-07T12:15:00+05:30,23189.5,23222.2,23135.85,23217.85
137,2024-06-07T11:45:00+05:30,23132.3,23230.15,23124.1,23189.75
138,2024-06-07T11:15:00+05:30,23075.3,23141.35,23037.9,23132.15
139,2024-06-07T10:45:00+05:30,23033.85,23082.9,23022.45,23075.85
140,2024-06-07T10:15:00+05:30,22980.0,23059.45,22916.6,23033.8
141,2024-06-07T09:45:00+05:30,22943.1,23004.85,22904.35,22980.25
142,2024-06-07T09:15:00+05:30,22821.85,22953.8,22789.05,22942.5
143,2024-06-06T15:15:00+05:30,22824.8,22865.45,22804.35,22851.75
144,2024-06-06T14:45:00+05:30,22726.0,22826.3,22712.8,22825.15
145,2024-06-06T14:15:00+05:30,22781.05,22797.0,22669.5,22727.75
146,2024-06-06T13:45:00+05:30,22843.25,22848.35,22725.05,22781.4
147,2024-06-06T13:15:00+05:30,22699.9,22847.2,22694.95,22841.85
148,2024-06-06T12:45:00+05:30,22719.7,22774.6,22645.15,22699.3
149,2024-06-06T12:15:00+05:30,22720.7,22805.45,22707.9,22719.75
150,2024-06-06T11:45:00+05:30,22796.35,22831.85,22675.8,22720.75
151,2024-06-06T11:15:00+05:30,22897.2,22904.85,22780.25,22796.55
152,2024-06-06T10:45:00+05:30,22864.55,22910.15,22841.75,22896.85
153,2024-06-06T10:15:00+05:30,22787.9,22880.1,22785.25,22862.85
154,2024-06-06T09:45:00+05:30,22731.55,22797.35,22680.0,22786.85
155,2024-06-06T09:15:00+05:30,22798.6,22799.5,22642.6,22732.8
156,2024-06-05T15:15:00+05:30,22635.65,22639.55,22554.65,22573.45
157,2024-06-05T14:45:00+05:30,22578.25,22670.4,22565.45,22635.85
158,2024-06-05T14:15:00+05:30,22476.15,22603.8,22430.05,22577.1
159,2024-06-05T13:45:00+05:30,22428.0,22560.65,22399.6,22475.15
160,2024-06-05T13:15:00+05:30,22377.6,22439.3,22354.0,22428.35
161,2024-06-05T12:45:00+05:30,22303.9,22420.55,22241.25,22377.65
162,2024-06-05T12:15:00+05:30,22311.95,22373.0,22285.15,22302.35
163,2024-06-05T11:45:00+05:30,22353.3,22353.3,22213.15,22311.6
164,2024-06-05T11:15:00+05:30,22350.85,22445.0,22275.0,22357.1
165,2024-06-05T10:45:00+05:30,22050.85,22355.4,22040.4,22351.65
166,2024-06-05T10:15:00+05:30,22061.8,22076.6,21943.95,22051.95
167,2024-06-05T09:45:00+05:30,21932.3,22077.3,21820.9,22063.3
168,2024-06-05T09:15:00+05:30,22128.35,22131.6,21791.95,21932.45
169,2024-06-04T15:15:00+05:30,21948.6,22068.55,21871.45,21995.85
170,2024-06-04T14:45:00+05:30,21990.5,22048.65,21725.3,21949.7
171,2024-06-04T14:15:00+05:30,22061.8,22090.05,21883.45,21989.75
172,2024-06-04T13:45:00+05:30,22070.95,22271.7,21948.3,22061.05
173,2024-06-04T13:15:00+05:30,21944.45,22127.5,21881.5,22071.45
174,2024-06-04T12:45:00+05:30,21793.85,22005.55,21692.0,21944.75
175,2024-06-04T12:15:00+05:30,21591.25,21838.3,21281.45,21794.35
176,2024-06-04T11:45:00+05:30,22128.6,22195.8,21481.8,21591.9
177,2024-06-04T11:15:00+05:30,22097.0,22293.25,22052.35,22127.65
178,2024-06-04T10:45:00+05:30,22552.35,22607.75,22000.6,22095.1
179,2024-06-04T10:15:00+05:30,22832.5,22832.5,22534.3,22553.95
180,2024-06-04T09:45:00+05:30,22584.6,22880.8,22565.65,22833.9
181,2024-06-04T09:15:00+05:30,23179.5,23179.5,22389.85,22584.15
182,2024-06-03T15:15:00+05:30,23265.1,23308.25,23264.9,23307.25
183,2024-06-03T14:45:00+05:30,23261.45,23267.05,23224.15,23264.7
184,2024-06-03T14:15:00+05:30,23239.95,23265.7,23212.3,23262.85
185,2024-06-03T13:45:00+05:30,23203.65,23260.55,23203.1,23240.95
186,2024-06-03T13:15:00+05:30,23227.25,23240.6,23161.0,23203.8
187,2024-06-03T12:45:00+05:30,23213.75,23234.85,23200.9,23228.1
188,2024-06-03T12:15:00+05:30,23221.6,23244.0,23198.6,23213.7
189,2024-06-03T11:45:00+05:30,23205.3,23248.45,23195.7,23221.65
190,2024-06-03T11:15:00+05:30,23173.9,23205.75,23169.45,23204.05
191,2024-06-03T10:45:00+05:30,23146.25,23175.6,23134.45,23175.3
192,2024-06-03T10:15:00+05:30,23197.1,23207.5,23135.85,23146.2
193,2024-06-03T09:45:00+05:30,23105.8,23203.5,23062.3,23197.1
194,2024-06-03T09:15:00+05:30,23337.9,23338.7,23082.7,23105.7
195,2024-05-31T15:15:00+05:30,22523.6,22579.45,22513.85,22550.4
196,2024-05-31T14:45:00+05:30,22505.85,22544.35,22465.1,22523.55
197,2024-05-31T14:15:00+05:30,22607.8,22609.2,22472.5,22506.3
198,2024-05-31T13:45:00+05:30,22573.25,22631.4,22569.2,22605.6
199,2024-05-31T13:15:00+05:30,22535.05,22575.5,22531.65,22570.4
200,2024-05-31T12:45:00+05:30,22519.25,22550.5,22509.4,22535.35
201,2024-05-31T12:15:00+05:30,22512.15,22531.9,22504.1,22518.0
202,2024-05-31T11:45:00+05:30,22553.65,22556.15,22500.55,22513.05
203,2024-05-31T11:15:00+05:30,22529.75,22560.55,22506.25,22553.95
204,2024-05-31T10:45:00+05:30,22533.65,22554.0,22495.85,22530.6
205,2024-05-31T10:15:00+05:30,22533.35,22587.3,22516.25,22532.8
206,2024-05-31T09:45:00+05:30,22635.7,22636.65,22533.7,22535.2
207,2024-05-31T09:15:00+05:30,22568.1,22653.75,22557.7,22634.85
208,2024-05-30T15:15:00+05:30,22477.9,22560.9,22477.0,22556.7
209,2024-05-30T14:45:00+05:30,22463.55,22521.95,22417.0,22478.05
210,2024-05-30T14:15:00+05:30,22523.05,22538.45,22459.15,22464.65
211,2024-05-30T13:45:00+05:30,22540.25,22565.55,22521.0,22522.6
212,2024-05-30T13:15:00+05:30,22576.05,22579.0,22518.55,22538.65
213,2024-05-30T12:45:00+05:30,22569.45,22602.25,22566.95,22576.4
214,2024-05-30T12:15:00+05:30,22567.1,22576.85,22551.25,22568.1
215,2024-05-30T11:45:00+05:30,22545.95,22586.9,22544.5,22567.45
216,2024-05-30T11:15:00+05:30,22563.65,22569.55,22540.9,22546.6
217,2024-05-30T10:45:00+05:30,22591.25,22604.1,22562.75,22563.8
218,2024-05-30T10:15:00+05:30,22558.3,22617.85,22555.3,22590.55
219,2024-05-30T09:45:00+05:30,22608.1,22618.6,22554.0,22558.5
220,2024-05-30T09:15:00+05:30,22617.45,22705.75,22590.3,22608.3
221,2024-05-29T15:15:00+05:30,22710.8,22713.8,22693.35,22703.95
222,2024-05-29T14:45:00+05:30,22718.5,22738.1,22685.45,22711.3
223,2024-05-29T14:15:00+05:30,22753.6,22760.9,22716.35,22719.05
224,2024-05-29T13:45:00+05:30,22780.75,22787.15,22724.3,22752.35
225,2024-05-29T13:15:00+05:30,22765.0,22792.5,22758.25,22780.15
226,2024-05-29T12:45:00+05:30,22753.1,22802.4,22735.55,22764.8
227,2024-05-29T12:15:00+05:30,22744.0,22753.75,22725.9,22752.4
228,2024-05-29T11:45:00+05:30,22722.6,22747.7,22714.05,22745.2
229,2024-05-29T11:15:00+05:30,22725.55,22747.3,22705.6,22722.95
230,2024-05-29T10:45:00+05:30,22750.8,22759.45,22719.95,22725.25
231,2024-05-29T10:15:00+05:30,22757.8,22768.75,22719.45,22752.05
232,2024-05-29T09:45:00+05:30,22809.95,22815.3,22749.9,22757.65
233,2024-05-29T09:15:00+05:30,22762.75,22825.5,22762.25,22809.8
234,2024-05-28T15:15:00+05:30,22893.45,22895.9,22858.5,22868.35
235,2024-05-28T14:45:00+05:30,22911.75,22924.8,22887.25,22893.0
236,2024-05-28T14:15:00+05:30,22926.7,22937.8,22894.25,22911.3
237,2024-05-28T13:45:00+05:30,22951.95,22953.35,22910.65,22926.25
238,2024-05-28T13:15:00+05:30,22944.15,22973.4,22914.1,22950.9
239,2024-05-28T12:45:00+05:30,22913.5,22959.3,22900.1,22945.25
240,2024-05-28T12:15:00+05:30,22939.35,22945.75,22889.1,22914.35
241,2024-05-28T11:45:00+05:30,22957.7,22966.4,22932.65,22939.25
242,2024-05-28T11:15:00+05:30,22968.7,22975.1,22937.65,22957.9
243,2024-05-28T10:45:00+05:30,22982.5,22987.85,22955.6,22968.75
244,2024-05-28T10:15:00+05:30,22957.1,22998.55,22956.65,22983.35
245,2024-05-28T09:45:00+05:30,22963.0,22975.65,22926.35,22957.65
246,2024-05-28T09:15:00+05:30,22977.15,22992.4,22936.55,22962.35
247,2024-05-27T15:15:00+05:30,22939.1,22960.15,22924.15,22932.55
248,2024-05-27T14:45:00+05:30,23016.55,23026.2,22871.2,22938.75
249,2024-05-27T14:15:00+05:30,23068.65,23071.95,23017.45,23017.75
250,2024-05-27T13:45:00+05:30,23072.75,23085.55,23047.5,23068.25
251,2024-05-27T13:15:00+05:30,23075.15,23091.85,23064.45,23073.05
252,2024-05-27T12:45:00+05:30,23100.6,23110.8,23063.4,23074.85
253,2024-05-27T12:15:00+05:30,23068.0,23108.35,23064.1,23100.65
254,2024-05-27T11:45:00+05:30,23020.15,23075.65,23014.0,23067.9
255,2024-05-27T11:15:00+05:30,22988.9,23023.35,22985.8,23018.8
256,2024-05-27T10:45:00+05:30,22998.75,23006.65,22979.6,22988.8
257,2024-05-27T10:15:00+05:30,22950.35,23001.2,22941.8,22998.45
258,2024-05-27T09:45:00+05:30,22996.95,23001.55,22932.0,22950.9
259,2024-05-27T09:15:00+05:30,23038.95,23043.2,22964.1,22997.55
260,2024-05-24T15:15:00+05:30,22959.5,22970.15,22943.25,22950.9
261,2024-05-24T14:45:00+05:30,22989.95,22991.5,22927.8,22958.35
262,2024-05-24T14:15:00+05:30,23005.5,23026.4,22964.05,22990.1
263,2024-05-24T13:45:00+05:30,23007.85,23019.05,22986.6,23005.85
264,2024-05-24T13:15:00+05:30,22991.25,23016.35,22984.9,23007.75
265,2024-05-24T12:45:00+05:30,22983.75,23019.65,22977.45,22991.25
266,2024-05-24T12:15:00+05:30,22970.05,22988.85,22957.5,22984.4
267,2024-05-24T11:45:00+05:30,22975.8,22980.25,22954.3,22969.4
268,2024-05-24T11:15:00+05:30,22959.55,22983.6,22958.85,22976.0
269,2024-05-24T10:45:00+05:30,22949.6,22984.2,22944.45,22959.55
270,2024-05-24T10:15:00+05:30,22919.45,22967.25,22916.8,22949.45
271,2024-05-24T09:45:00+05:30,22971.05,22984.2,22917.9,22919.7
272,2024-05-24T09:15:00+05:30,22930.75,23004.05,22908.0,22972.3
273,2024-05-23T15:15:00+05:30,22978.55,22993.6,22947.55,22952.45
274,2024-05-23T14:45:00+05:30,22928.95,22989.0,22898.75,22978.65
275,2024-05-23T14:15:00+05:30,22913.2,22959.7,22891.85,22928.25
276,2024-05-23T13:45:00+05:30,22834.7,22915.1,22818.8,22914.9
277,2024-05-23T13:15:00+05:30,22830.45,22860.65,22795.85,22833.55
278,2024-05-23T12:45:00+05:30,22830.5,22852.0,22813.6,22830.35
279,2024-05-23T12:15:00+05:30,22758.0,22837.65,22756.5,22830.7
280,2024-05-23T11:45:00+05:30,22722.45,22768.65,22712.25,22758.85
281,2024-05-23T11:15:00+05:30,22696.75,22733.7,22696.45,22722.7
282,2024-05-23T10:45:00+05:30,22660.75,22722.15,22656.1,22696.8
283,2024-05-23T10:15:00+05:30,22674.0,22719.35,22642.45,22660.45
284,2024-05-23T09:45:00+05:30,22679.6,22689.35,22657.3,22674.5
285,2024-05-23T09:15:00+05:30,22614.1,22686.7,22577.45,22680.3
286,2024-05-22T15:15:00+05:30,22597.65,22629.5,22594.6,22622.25
287,2024-05-22T14:45:00+05:30,22589.75,22616.3,22536.55,22597.9
288,2024-05-22T14:15:00+05:30,22575.25,22593.0,22570.85,22589.2
289,2024-05-22T13:45:00+05:30,22576.5,22608.15,22562.7,22576.8
290,2024-05-22T13:15:00+05:30,22564.3,22585.85,22559.05,22577.65
291,2024-05-22T12:45:00+05:30,22559.3,22577.25,22549.55,22565.1
292,2024-05-22T12:15:00+05:30,22564.2,22586.4,22552.5,22561.15
293,2024-05-22T11:45:00+05:30,22538.7,22568.2,22536.15,22564.25
294,2024-05-22T11:15:00+05:30,22546.5,22556.6,22530.4,22539.15
295,2024-05-22T10:45:00+05:30,22545.95,22575.55,22527.45,22546.3
296,2024-05-22T10:15:00+05:30,22558.6,22563.25,22535.05,22546.4
297,2024-05-22T09:45:00+05:30,22506.1,22566.6,22483.15,22558.4
298,2024-05-22T09:15:00+05:30,22576.6,22577.4,22496.75,22506.35
299,2024-05-21T15:15:00+05:30,22526.15,22530.15,22498.25,22509.0
300,2024-05-21T14:45:00+05:30,22546.5,22551.85,22506.15,22525.35
301,2024-05-21T14:15:00+05:30,22535.65,22551.45,22525.75,22547.1
302,2024-05-21T13:45:00+05:30,22542.2,22561.4,22531.75,22535.5
303,2024-05-21T13:15:00+05:30,22573.05,22578.5,22532.2,22542.2
304,2024-05-21T12:45:00+05:30,22553.45,22591.1,22550.75,22573.75
305,2024-05-21T12:15:00+05:30,22546.45,22556.8,22524.75,22553.55
306,2024-05-21T11:45:00+05:30,22516.2,22547.8,22513.5,22546.3
307,2024-05-21T11:15:00+05:30,22503.8,22522.7,22498.35,22515.9
